nerc_region_abbr,nerc_region_desc,sector,year,load_multiplier,scenario,sector_abbr
CANO,Western Electricity Coordinating Council / California North,Industrial,2022,1,AEO2023 No Inflation Reduction Act,ind
CANO,Western Electricity Coordinating Council / California North,Commercial,2022,1,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Commercial,2050,1.0245624491455794,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2050,1.2734533948593907,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2050,0.978233452461152,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2049,1.0154709999828062,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2049,1.254307506894837,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2049,0.9766632221333083,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2048,1.0074546949000671,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2048,1.2402927150209484,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2048,0.9760543241706924,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2047,1.0002598113771821,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2047,1.2276631895778702,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2047,0.976379626907111,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2046,0.9931327060491117,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2046,1.2174918335744644,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2046,0.9764651411659602,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2045,0.9867972881107225,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2045,1.2070089971968534,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2045,0.9764917381204841,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2044,0.980473050703801,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2044,1.1976185497483196,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2044,0.9769905646957253,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2043,0.9743516946165348,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2043,1.1874730376088856,AEO2023 No Inflation Reduction Act,ind
PJME,PJM / East,Residential,2030,0.9908480945336803,AEO2023 Low Uptake of Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Residential,2043,0.9778876128357972,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2042,0.9681987459734601,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2042,1.1748700035981252,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2042,0.9788561142982237,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2041,0.9644089688531244,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2041,1.1591241437969075,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2041,0.9809682451969078,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2040,0.9644390656351287,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2040,1.1423361110483166,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2040,0.9856147509759626,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2039,0.9687778672858225,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2039,1.130817989495735,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2039,0.9920242209335142,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2038,0.9729383545684364,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2038,1.1193159394120928,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2038,0.9975318897583763,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2037,0.9744015990698283,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2037,1.1050225754099228,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2037,1.0011229341142343,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2036,0.9724572139946773,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2036,1.0983081747144108,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2036,1.001861549167045,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2035,0.9695974455688668,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2035,1.089860586776984,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2035,1.0025127685680955,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2034,0.9658627250115954,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2034,1.0823562115697622,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2034,1.0039272987794334,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2033,0.9631263503702374,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2033,1.0717034768062212,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2033,1.0059863347897493,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2032,0.9612578116031496,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2032,1.062885715254544,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2032,1.0084122820260257,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2031,0.9601259036626787,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2031,1.0549890313696235,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2031,1.011602094588395,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2030,0.9613677736410148,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2030,1.0518196552769992,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2030,1.015813147027113,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2029,0.9632377024201227,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2029,1.0487423516291408,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2029,1.019431620111203,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2028,0.9601630713753949,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2028,1.0387433665453476,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2028,1.0215000828902108,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2027,0.9579476792827684,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2027,1.0239973522696448,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2027,1.0217868665822891,AEO2023 No Inflation Reduction Act,res
PJME,PJM / East,Industrial,2029,1.011357748987107,AEO2023 Low Uptake of Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Commercial,2026,0.9636593142182306,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2026,1.012578720762878,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2026,1.0152924764899656,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2025,0.9629498792789669,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2025,0.9956218492856498,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2025,0.9989816317233581,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2024,0.9670640126824699,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2024,0.9784209034120024,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2024,0.973969899258143,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Commercial,2023,0.9739759078886174,AEO2023 No Inflation Reduction Act,com
CASO,Western Electricity Coordinating Council / California South,Industrial,2023,0.9835158534150164,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Residential,2023,0.9563295830439206,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Residential,2022,1,AEO2023 No Inflation Reduction Act,res
CASO,Western Electricity Coordinating Council / California South,Industrial,2022,1,AEO2023 No Inflation Reduction Act,ind
CASO,Western Electricity Coordinating Council / California South,Commercial,2022,1,AEO2023 No Inflation Reduction Act,com
NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,Commercial,2050,1.0466312133421847,AEO2023 No Inflation Reduction Act,com
NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,Industrial,2050,1.277912937472016,AEO2023 No Inflation Reduction Act,ind
PJME,PJM / East,Industrial,2045,1.0935879138740663,AEO2023 Low Uptake of Inflation Reduction Act,ind
NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,Residential,2050,1.0095971270896256,AEO2023 No Inflation Reduction Act,res
NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,Commercial,2049,1.0371712461753573,AEO2023 No Inflation Reduction Act,com
NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,Industrial,2049,1.2589175345380288,AEO2023 No Inflation Reduction Act,ind
NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,Residential,2049,1.0070483294717183,AEO2023 No Inflation Reduction Act,res
NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,Commercial,2048,1.0286771165055146,AEO2023 No Inflation Reduction Act,com
NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,Industrial,2048,1.2450930588531475,AEO2023 No Inflation Reduction Act,ind
NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,Residential,2048,1.0052809041060053,AEO2023 No Inflation Reduction Act,res
NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,Commercial,2047,1.0209442822007997,AEO2023 No Inflation Reduction Act,com
NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,Industrial,2047,1.2324226113333772,AEO2023 No Inflation Reduction Act,ind
NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,Residential,2047,1.0043236074278685,AEO2023 No Inflation Reduction Act,res
