county_id,county,state,state_abbr,division,region,recs_2009_reportable_domain,state_fips,county_fips
2920,Bedford,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,009
3139,Mackinac,Michigan,MI,East North Central,Midwest,8,26,097
1676,Butler,Alabama,AL,East South Central,South,18,1,013
765,Osage,Kansas,KS,West North Central,Midwest,11,20,139
1245,Ozark,Missouri,MO,West North Central,Midwest,12,29,153
1220,Morgan,Missouri,MO,West North Central,Midwest,12,29,141
2830,Richmond City,Virginia,VA,South Atlantic,South,13,51,760
1836,McDuffie,Georgia,GA,South Atlantic,South,15,13,189
2550,McCormick,South Carolina,SC,South Atlantic,South,16,45,065
11,Valdez-Cordova,Alaska,AK,Pacific,West,27,2,261
415,Cochise,Arizona,AZ,Mountain,West,24,4,003
424,Hidalgo,New Mexico,NM,Mountain,West,25,35,023
1496,Angelina,Texas,TX,West South Central,South,21,48,005
846,Cherry,Nebraska,NE,West North Central,Midwest,11,31,031
570,Shannon,South Dakota,SD,West North Central,Midwest,10,46,113
555,Larimer,Colorado,CO,Mountain,West,22,8,069
826,Lincoln,Nebraska,NE,West North Central,Midwest,11,31,111
1690,Lowndes,Alabama,AL,East South Central,South,18,1,085
1691,Montgomery,Alabama,AL,East South Central,South,18,1,101
1326,Duval,Texas,TX,West South Central,South,21,48,131
2923,Centre,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,027
2590,Greenup,Kentucky,KY,East South Central,South,18,21,089
474,Coconino,Arizona,AZ,Mountain,West,24,4,005
416,Gila,Arizona,AZ,Mountain,West,24,4,007
398,Mohave,Arizona,AZ,Mountain,West,24,4,015
436,Lincoln,New Mexico,NM,Mountain,West,25,35,027
309,Tulare,California,CA,Pacific,West,26,6,107
310,Ventura,California,CA,Pacific,West,26,6,111
411,Yuma,Arizona,AZ,Mountain,West,24,4,027
1603,St. John the Baptist,Louisiana,LA,West South Central,South,20,22,095
1604,Terrebonne,Louisiana,LA,West South Central,South,20,22,109
326,San Benito,California,CA,Pacific,West,26,6,069
472,Wayne,Utah,UT,Mountain,West,23,49,055
2872,Lancaster,Virginia,VA,South Atlantic,South,13,51,103
2568,Knox,Kentucky,KY,East South Central,South,18,21,121
2438,Carroll,Ohio,OH,East North Central,Midwest,7,39,019
979,Pottawattamie,Iowa,IA,West North Central,Midwest,10,19,155
1163,Benton,Arkansas,AR,West South Central,South,20,5,007
1725,Baker,Georgia,GA,South Atlantic,South,15,13,007
1138,Brown,Illinois,IL,East North Central,Midwest,6,17,009
1444,Bastrop,Texas,TX,West South Central,South,21,48,021
1876,Dorchester,South Carolina,SC,South Atlantic,South,16,45,035
1695,Coosa,Alabama,AL,East South Central,South,18,1,037
1133,Des Moines,Iowa,IA,West North Central,Midwest,10,19,057
2464,Jefferson,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,065
1711,Houston,Alabama,AL,East South Central,South,18,1,069
1714,Lee,Alabama,AL,East South Central,South,18,1,081
1715,Macon,Alabama,AL,East South Central,South,18,1,087
1594,Vermilion,Louisiana,LA,West South Central,South,20,22,113
800,Payne,Oklahoma,OK,West South Central,South,20,40,119
1703,Tallapoosa,Alabama,AL,East South Central,South,18,1,123
1587,West Feliciana,Louisiana,LA,West South Central,South,20,22,125
1137,Adams,Illinois,IL,East North Central,Midwest,6,17,001
154,Carter,Montana,MT,Mountain,West,23,30,011
1523,Bienville,Louisiana,LA,West South Central,South,20,22,013
224,Brown,South Dakota,SD,West North Central,Midwest,10,46,013
1452,Austin,Texas,TX,West South Central,South,21,48,015
572,Butte,South Dakota,SD,West North Central,Midwest,10,46,019
2060,Crawford,Indiana,IN,East North Central,Midwest,7,18,025
2419,Genesee,Michigan,MI,East North Central,Midwest,8,26,049
1179,Garland,Arkansas,AR,West South Central,South,20,5,051
2420,Ingham,Michigan,MI,East North Central,Midwest,8,26,065
2761,Marion,South Carolina,SC,South Atlantic,South,16,45,067
2421,Lapeer,Michigan,MI,East North Central,Midwest,8,26,087
2372,Delaware,Ohio,OH,East North Central,Midwest,7,39,041
297,Lincoln,Oregon,OR,Pacific,West,27,41,041
2376,Montgomery,Ohio,OH,East North Central,Midwest,7,39,113
466,Emery,Utah,UT,Mountain,West,23,49,015
467,Garfield,Utah,UT,Mountain,West,23,49,017
560,Denver,Colorado,CO,Mountain,West,22,8,031
491,Gunnison,Colorado,CO,Mountain,West,22,8,051
561,Jefferson,Colorado,CO,Mountain,West,22,8,059
2258,Walworth,Wisconsin,WI,East North Central,Midwest,9,55,127
2004,Crawford,Illinois,IL,East North Central,Midwest,6,17,033
1906,Benton,Tennessee,TN,East South Central,South,19,47,005
2998,Berkshire,Massachusetts,MA,New England,Northeast,2,25,003
3063,Tolland,Connecticut,CT,New England,Northeast,1,9,013
2829,Powhatan,Virginia,VA,South Atlantic,South,13,51,145
2748,Durham,North Carolina,NC,South Atlantic,South,16,37,063
2647,Grayson,Virginia,VA,South Atlantic,South,13,51,077
2749,Orange,North Carolina,NC,South Atlantic,South,16,37,135
2163,Roane,Tennessee,TN,East South Central,South,19,47,145
2118,Wilson,Tennessee,TN,East South Central,South,19,47,189
2714,Yadkin,North Carolina,NC,South Atlantic,South,16,37,197
422,Greenlee,Arizona,AZ,Mountain,West,24,4,011
419,Pima,Arizona,AZ,Mountain,West,24,4,019
1670,Clarke,Alabama,AL,East South Central,South,18,1,025
1397,Bell,Texas,TX,West South Central,South,21,48,027
1642,Covington,Mississippi,MS,East South Central,South,18,28,031
1686,Conecuh,Alabama,AL,East South Central,South,18,1,035
1726,Calhoun,Georgia,GA,South Atlantic,South,15,13,037
1589,Iberia,Louisiana,LA,West South Central,South,20,22,045
1689,Escambia,Alabama,AL,East South Central,South,18,1,053
1727,Clay,Georgia,GA,South Atlantic,South,15,13,061
1728,Early,Georgia,GA,South Atlantic,South,15,13,099
460,Crane,Texas,TX,West South Central,South,21,48,103
1490,Delta,Texas,TX,West South Central,South,21,48,119
1821,Houston,Georgia,GA,South Atlantic,South,15,13,153
1491,Franklin,Texas,TX,West South Central,South,21,48,159
1492,Hopkins,Texas,TX,West South Central,South,21,48,223
3071,Bristol,Rhode Island,RI,New England,Northeast,1,44,001
3072,Kent,Rhode Island,RI,New England,Northeast,1,44,003
2329,Allen,Indiana,IN,East North Central,Midwest,7,18,003
1256,Calhoun,Illinois,IL,East North Central,Midwest,6,17,013
710,Beaver,Oklahoma,OK,West South Central,South,20,40,007
404,Nye,Nevada,NV,Mountain,West,25,32,023
1186,Greene,Missouri,MO,West North Central,Midwest,12,29,077
1313,Dunklin,Missouri,MO,West North Central,Midwest,12,29,069
1301,Marion,Arkansas,AR,West South Central,South,20,5,089
1312,Randolph,Arkansas,AR,West South Central,South,20,5,121
1923,Obion,Tennessee,TN,East South Central,South,19,47,131
1919,Pemiscot,Missouri,MO,West North Central,Midwest,12,29,155
2571,Whitley,Kentucky,KY,East South Central,South,18,21,235
1485,Cameron,Louisiana,LA,West South Central,South,20,22,023
1487,Jefferson,Texas,TX,West South Central,South,21,48,245
557,Adams,Colorado,CO,Mountain,West,22,8,001
610,Alamosa,Colorado,CO,Mountain,West,22,8,003
338,Amador,California,CA,Pacific,West,26,6,005
513,Carbon,Utah,UT,Mountain,West,23,49,007
627,Colfax,New Mexico,NM,Mountain,West,25,35,007
339,Calaveras,California,CA,Pacific,West,26,6,009
628,Baca,Colorado,CO,Mountain,West,22,8,009
340,El Dorado,California,CA,Pacific,West,26,6,017
550,Clear Creek,Colorado,CO,Mountain,West,22,8,019
611,Conejos,Colorado,CO,Mountain,West,22,8,021
551,Eagle,Colorado,CO,Mountain,West,22,8,037
552,Gilpin,Colorado,CO,Mountain,West,22,8,047
624,Huerfano,Colorado,CO,Mountain,West,22,8,055
341,Nevada,California,CA,Pacific,West,26,6,057
342,Placer,California,CA,Pacific,West,26,6,061
156,Dawson,Montana,MT,Mountain,West,23,30,021
3108,Aroostook,Maine,ME,New England,Northeast,1,23,003
3059,Hartford,Connecticut,CT,New England,Northeast,1,9,003
3030,Bergen,New Jersey,NJ,Middle Atlantic,Northeast,4,34,003
477,Catron,New Mexico,NM,Mountain,West,25,35,003
1630,Baldwin,Alabama,AL,East South Central,South,18,1,003
370,Box Elder,Utah,UT,Mountain,West,23,49,003
963,Andrew,Missouri,MO,West North Central,Midwest,12,29,003
337,Alpine,California,CA,Pacific,West,26,6,003
2854,Anne Arundel,Maryland,MD,South Atlantic,South,14,24,003
689,Custer,Oklahoma,OK,West South Central,South,20,40,039
405,Lincoln,Nevada,NV,Mountain,West,25,32,017
1150,Haskell,Oklahoma,OK,West South Central,South,20,40,061
1180,Perry,Arkansas,AR,West South Central,South,20,5,105
700,Washita,Oklahoma,OK,West South Central,South,20,40,149
2087,Marion,Kentucky,KY,East South Central,South,18,21,155
2833,Dinwiddie,Virginia,VA,South Atlantic,South,13,51,053
2051,Warren,Kentucky,KY,East South Central,South,18,21,227
780,Garvin,Oklahoma,OK,West South Central,South,20,40,049
1149,Choctaw,Oklahoma,OK,West South Central,South,20,40,023
1290,Dallas,Arkansas,AR,West South Central,South,20,5,039
1178,Sevier,Arkansas,AR,West South Central,South,20,5,133
1289,Tallahatchie,Mississippi,MS,East South Central,South,18,28,135
1693,Chilton,Alabama,AL,East South Central,South,18,1,021
1563,Madison,Mississippi,MS,East South Central,South,18,28,089
1871,Allendale,South Carolina,SC,South Atlantic,South,16,45,005
1875,Colleton,South Carolina,SC,South Atlantic,South,16,45,029
1877,Hampton,South Carolina,SC,South Atlantic,South,16,45,049
1870,Jasper,South Carolina,SC,South Atlantic,South,16,45,053
1829,Jefferson,Georgia,GA,South Atlantic,South,15,13,163
1561,Holmes,Mississippi,MS,East South Central,South,18,28,051
1556,Issaquena,Mississippi,MS,East South Central,South,18,28,055
1558,Sharkey,Mississippi,MS,East South Central,South,18,28,125
1863,Bryan,Georgia,GA,South Atlantic,South,15,13,029
1864,Chatham,Georgia,GA,South Atlantic,South,15,13,051
1867,Liberty,Georgia,GA,South Atlantic,South,15,13,179
1853,Long,Georgia,GA,South Atlantic,South,15,13,183
1868,McIntosh,Georgia,GA,South Atlantic,South,15,13,191
1854,Tattnall,Georgia,GA,South Atlantic,South,15,13,267
1855,Wayne,Georgia,GA,South Atlantic,South,15,13,305
546,Goshen,Wyoming,WY,Mountain,West,23,56,015
542,Natrona,Wyoming,WY,Mountain,West,23,56,025
543,Niobrara,Wyoming,WY,Mountain,West,23,56,027
548,Platte,Wyoming,WY,Mountain,West,23,56,031
567,Custer,South Dakota,SD,West North Central,Midwest,10,46,033
1833,Aiken,South Carolina,SC,South Atlantic,South,16,45,003
545,Albany,Wyoming,WY,Mountain,West,23,56,001
536,Carbon,Wyoming,WY,Mountain,West,23,56,007
2556,Edgefield,South Carolina,SC,South Atlantic,South,16,45,037
2557,Greenwood,South Carolina,SC,South Atlantic,South,16,45,047
2551,Pickens,South Carolina,SC,South Atlantic,South,16,45,077
1668,Lowndes,Mississippi,MS,East South Central,South,18,28,087
1698,Shelby,Alabama,AL,East South Central,South,18,1,117
1699,Talladega,Alabama,AL,East South Central,South,18,1,121
1900,Walker,Alabama,AL,East South Central,South,18,1,127
211,Polk,Minnesota,MN,West North Central,Midwest,10,27,119
2638,Craig,Virginia,VA,South Atlantic,South,13,51,045
2708,Appomattox,Virginia,VA,South Atlantic,South,13,51,011
2110,Wayne,Kentucky,KY,East South Central,South,18,21,231
2046,Allen,Kentucky,KY,East South Central,South,18,21,003
1185,Christian,Missouri,MO,West North Central,Midwest,12,29,043
1275,Shannon,Missouri,MO,West North Central,Midwest,12,29,203
1959,Alexander,Illinois,IL,East North Central,Midwest,6,17,003
1973,Ballard,Kentucky,KY,East South Central,South,18,21,007
1974,Carlisle,Kentucky,KY,East South Central,South,18,21,039
2178,Cherokee,Georgia,GA,South Atlantic,South,15,13,057
1519,Caddo,Louisiana,LA,West South Central,South,20,22,017
1552,Lincoln,Louisiana,LA,West South Central,South,20,22,061
1845,Bacon,Georgia,GA,South Atlantic,South,15,13,005
1801,Turner,Georgia,GA,South Atlantic,South,15,13,287
1802,Wilcox,Georgia,GA,South Atlantic,South,15,13,315
2388,Sandusky,Ohio,OH,East North Central,Midwest,7,39,143
3138,Luce,Michigan,MI,East North Central,Midwest,8,26,095
2229,Winnebago,Illinois,IL,East North Central,Midwest,6,17,201
80,Morrow,Oregon,OR,Pacific,West,27,41,049
2143,Cumberland,Tennessee,TN,East South Central,South,19,47,035
1094,Richland,Wisconsin,WI,East North Central,Midwest,9,55,103
2102,Garrard,Kentucky,KY,East South Central,South,18,21,079
1243,Douglas,Missouri,MO,West North Central,Midwest,12,29,067
1869,Beaufort,South Carolina,SC,South Atlantic,South,16,45,013
1865,Effingham,Georgia,GA,South Atlantic,South,15,13,103
1540,Caldwell,Louisiana,LA,West South Central,South,20,22,021
2159,Bradley,Tennessee,TN,East South Central,South,19,47,011
781,Grady,Oklahoma,OK,West South Central,South,20,40,051
2153,Hamilton,Tennessee,TN,East South Central,South,19,47,065
1199,Vernon,Missouri,MO,West North Central,Midwest,12,29,217
653,Union,New Mexico,NM,Mountain,West,25,35,059
2534,Greene,Tennessee,TN,East South Central,South,19,47,059
2041,Daviess,Kentucky,KY,East South Central,South,18,21,059
387,Lemhi,Idaho,ID,Mountain,West,23,16,059
1835,Glascock,Georgia,GA,South Atlantic,South,15,13,125
2775,Duplin,North Carolina,NC,South Atlantic,South,16,37,061
1257,Greene,Illinois,IL,East North Central,Midwest,6,17,061
105,Missoula,Montana,MT,Mountain,West,23,30,063
1744,Jackson,Florida,FL,South Atlantic,South,17,12,063
2723,Lexington,South Carolina,SC,South Atlantic,South,16,45,063
2307,Hendricks,Indiana,IN,East North Central,Midwest,7,18,063
1300,Izard,Arkansas,AR,West South Central,South,20,5,065
2562,Estill,Kentucky,KY,East South Central,South,18,21,065
1565,Madison,Louisiana,LA,West South Central,South,20,22,065
400,Riverside,California,CA,Pacific,West,26,6,065
528,Madison,Idaho,ID,Mountain,West,23,16,065
1753,Jefferson,Florida,FL,South Atlantic,South,17,12,065
147,Musselshell,Montana,MT,Mountain,West,23,30,065
1643,Jefferson Davis,Mississippi,MS,East South Central,South,18,28,065
1242,Dent,Missouri,MO,West North Central,Midwest,12,29,065
313,Sacramento,California,CA,Pacific,West,26,6,067
2179,Cobb,Georgia,GA,South Atlantic,South,15,13,067
2675,Nicholas,West Virginia,WV,South Atlantic,South,14,54,067
21,Dillingham,Alaska,AK,Pacific,West,27,2,070
2593,Highland,Ohio,OH,East North Central,Midwest,7,39,071
2656,Giles,Virginia,VA,South Atlantic,South,13,51,071
2063,Jackson,Indiana,IN,East North Central,Midwest,7,18,071
1168,Johnson,Arkansas,AR,West South Central,South,20,5,071
3125,Iron,Michigan,MI,East North Central,Midwest,8,26,071
2233,Manitowoc,Wisconsin,WI,East North Central,Midwest,9,55,071
401,San Bernardino,California,CA,Pacific,West,26,6,071
128,Phillips,Montana,MT,Mountain,West,23,30,071
2680,Pendleton,West Virginia,WV,South Atlantic,South,14,54,071
388,Oneida,Idaho,ID,Mountain,West,23,16,071
384,Owyhee,Idaho,ID,Mountain,West,23,16,073
50,Whatcom,Washington,WA,Pacific,West,27,53,073
1621,Plaquemines,Louisiana,LA,West South Central,South,20,22,075
1775,Levy,Florida,FL,South Atlantic,South,17,12,075
113,Lake of the Woods,Minnesota,MN,West North Central,Midwest,10,27,077
2781,Granville,North Carolina,NC,South Atlantic,South,16,37,077
1960,Jackson,Illinois,IL,East North Central,Midwest,6,17,077
2982,Otsego,New York,NY,Middle Atlantic,Northeast,3,36,077
2068,Jefferson,Indiana,IN,East North Central,Midwest,7,18,077
106,Powell,Montana,MT,Mountain,West,23,30,077
1937,Henderson,Tennessee,TN,East South Central,South,19,47,077
389,Power,Idaho,ID,Mountain,West,23,16,077
79,Yakima,Washington,WA,Pacific,West,27,53,077
90,Shoshone,Idaho,ID,Mountain,West,23,16,079
1958,Lawrence,Alabama,AL,East South Central,South,18,1,079
2724,Richland,South Carolina,SC,South Atlantic,South,16,45,079
315,San Mateo,California,CA,Pacific,West,26,6,081
107,Ravalli,Montana,MT,Mountain,West,23,30,081
2009,Knox,Indiana,IN,East North Central,Midwest,7,18,083
2457,Mercer,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,085
115,Roosevelt,Montana,MT,Mountain,West,23,30,085
179,Sioux,North Dakota,ND,West North Central,Midwest,10,38,085
378,Valley,Idaho,ID,Mountain,West,23,16,085
862,Lyman,South Dakota,SD,West North Central,Midwest,10,46,085
944,Harrison,Iowa,IA,West North Central,Midwest,10,19,085
1944,Humphreys,Tennessee,TN,East South Central,South,19,47,085
2667,Ritchie,West Virginia,WV,South Atlantic,South,14,54,085
1054,Jo Daviess,Illinois,IL,East North Central,Midwest,6,17,085
2752,Harnett,North Carolina,NC,South Atlantic,South,16,37,085
1293,Lonoke,Arkansas,AR,West South Central,South,20,5,085
2488,Dawson,Georgia,GA,South Atlantic,South,15,13,085
2717,Sumter,South Carolina,SC,South Atlantic,South,16,45,085
2450,Lake,Ohio,OH,East North Central,Midwest,7,39,085
316,Santa Cruz,California,CA,Pacific,West,26,6,087
1169,Madison,Arkansas,AR,West South Central,South,20,5,087
2555,Union,South Carolina,SC,South Atlantic,South,16,45,087
2211,Kane,Illinois,IL,East North Central,Midwest,6,17,089
2283,Leelanau,Michigan,MI,East North Central,Midwest,8,26,089
2528,Henderson,North Carolina,NC,South Atlantic,South,16,37,089
2486,Jefferson,Tennessee,TN,East South Central,South,19,47,089
2983,St. Lawrence,New York,NY,Middle Atlantic,Northeast,3,36,089
2215,Lake,Indiana,IN,East North Central,Midwest,7,18,089
2683,Taylor,West Virginia,WV,South Atlantic,South,14,54,091
2993,Saratoga,New York,NY,Middle Atlantic,Northeast,3,36,091
2725,York,South Carolina,SC,South Atlantic,South,16,45,091
777,McIntosh,Oklahoma,OK,West South Central,South,20,40,091
495,Ouray,Colorado,CO,Mountain,West,22,8,091
2487,Johnson,Tennessee,TN,East South Central,South,19,47,091
2678,Highland,Virginia,VA,South Atlantic,South,13,51,091
2790,Hertford,North Carolina,NC,South Atlantic,South,16,37,091
1918,Mississippi,Arkansas,AR,West South Central,South,20,5,093
1078,Pierce,Wisconsin,WI,East North Central,Midwest,9,55,093
574,Meade,South Dakota,SD,West North Central,Midwest,10,46,093
1912,Marshall,Mississippi,MS,East South Central,South,18,28,093
283,Polk,Wisconsin,WI,East North Central,Midwest,9,55,095
149,Stillwater,Montana,MT,Mountain,West,23,30,095
3008,Northampton,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,095
2995,Schoharie,New York,NY,Middle Atlantic,Northeast,3,36,095
2356,Madison,Indiana,IN,East North Central,Midwest,7,18,095
2876,James City,Virginia,VA,South Atlantic,South,13,51,095
2125,Marshall,Alabama,AL,East South Central,South,18,1,095
2888,King and Queen,Virginia,VA,South Atlantic,South,13,51,097
2599,Harrison,Kentucky,KY,East South Central,South,18,21,097
1187,Jasper,Missouri,MO,West North Central,Midwest,12,29,097
1654,Montgomery,Mississippi,MS,East South Central,South,18,28,097
1631,Mobile,Alabama,AL,East South Central,South,18,1,097
2366,Madison,Ohio,OH,East North Central,Midwest,7,39,097
142,Sweet Grass,Montana,MT,Mountain,West,23,30,097
2737,Iredell,North Carolina,NC,South Atlantic,South,16,37,097
246,Morrison,Minnesota,MN,West North Central,Midwest,10,27,097
2971,Schuyler,New York,NY,Middle Atlantic,Northeast,3,36,097
231,Traill,North Dakota,ND,West North Central,Midwest,10,38,097
1898,Osceola,Florida,FL,South Atlantic,South,17,12,097
1584,St. Landry,Louisiana,LA,West South Central,South,20,22,097
1057,Jackson,Iowa,IA,West North Central,Midwest,10,19,097
1922,Lauderdale,Tennessee,TN,East South Central,South,19,47,097
2676,Upshur,West Virginia,WV,South Atlantic,South,14,54,097
2313,Marion,Indiana,IN,East North Central,Midwest,7,18,097
784,Murray,Oklahoma,OK,West South Central,South,20,40,099
2201,La Salle,Illinois,IL,East North Central,Midwest,6,17,099
2049,Hart,Kentucky,KY,East South Central,South,18,21,099
1672,Monroe,Alabama,AL,East South Central,South,18,1,099
7,Haines,Alaska,AK,Pacific,West,27,2,100
2284,Manistee,Michigan,MI,East North Central,Midwest,8,26,101
2447,Wetzel,West Virginia,WV,South Atlantic,South,14,54,103
2202,Lee,Illinois,IL,East North Central,Midwest,6,17,103
1623,St. Tammany,Louisiana,LA,West South Central,South,20,22,103
